adjustment_window_k,hash_rate,difficulty
4844,596000000000000.0,2001985.5450841936
4845,596000000000000.0,2001985.5450841936
4846,596000000000000.0,2001985.5450841936
4847,596000000000000.0,2001985.5450841936
4848,596000000000000.0,2001985.5450841936
4849,596000000000000.0,2001985.5450841936
4850,596000000000000.0,2001985.5450841936
4851,596000000000000.0,2001985.5450841936
4852,596000000000000.0,2001985.5450841936
4853,596000000000000.0,2001985.5450841936
4854,596000000000000.0,2001985.5450841936
4855,596000000000000.0,2001985.5450841936
4856,596000000000000.0,2001985.5450841936
4857,596000000000000.0,2001985.5450841936
4858,596000000000000.0,2001985.5450841936
4859,596000000000000.0,2001985.5450841936
4860,596000000000000.0,2001985.5450841936
4861,596000000000000.0,2001985.5450841936
4862,596000000000000.0,2001985.5450841936
4863,596000000000000.0,2001985.5450841936
4864,596000000000000.0,2001985.5450841936
4865,596000000000000.0,2001985.5450841936
4866,596000000000000.0,2001985.5450841936
4867,596000000000000.0,2001985.5450841936
4868,596000000000000.0,2001985.5450841936
4869,596000000000000.0,2001985.5450841936
4870,596000000000000.0,2001985.5450841936
4871,596000000000000.0,2001985.5450841936
4872,596000000000000.0,2001985.5450841936
4873,596000000000000.0,2001985.5450841936
4874,596000000000000.0,2001985.5450841936
4875,596000000000000.0,2001985.5450841936
4876,596000000000000.0,2001985.5450841936
4877,596000000000000.0,2001985.5450841936
4878,596000000000000.0,2001985.5450841936
4879,596000000000000.0,2001985.5450841936
4880,596000000000000.0,2001985.5450841936
4881,596000000000000.0,2001985.5450841936
4882,596000000000000.0,2001985.5450841936
4883,596000000000000.0,2001985.5450841936
4884,596000000000000.0,2001985.5450841936
4885,596000000000000.0,2001985.5450841936
4886,596000000000000.0,2001985.5450841936
4887,596000000000000.0,2001985.5450841936
4888,596000000000000.0,2001985.5450841936
4889,596000000000000.0,2001985.5450841936
4890,596000000000000.0,2001985.5450841936
4891,596000000000000.0,2001985.5450841936
4892,596000000000000.0,2001985.5450841936
4893,596000000000000.0,2001985.5450841936
4894,596000000000000.0,2001985.5450841936
4895,596000000000000.0,2001985.5450841936
4896,596000000000000.0,2001985.5450841936
4897,596000000000000.0,2001985.5450841936
4898,596000000000000.0,2001985.5450841936
4899,596000000000000.0,2001985.5450841936
4900,596000000000000.0,2001985.5450841936
4901,596000000000000.0,2001985.5450841936
4902,596000000000000.0,2001985.5450841936
4903,596000000000000.0,2001985.5450841936
4904,596000000000000.0,2001985.5450841936
4905,596000000000000.0,2001985.5450841936
4906,596000000000000.0,2001985.5450841936
4907,596000000000000.0,2001985.5450841936
4908,596000000000000.0,2001985.5450841936
4909,596000000000000.0,2001985.5450841936
4910,596000000000000.0,2001985.5450841936
4911,596000000000000.0,2001985.5450841936
4912,596000000000000.0,2001985.5450841936
4913,596000000000000.0,2001985.5450841936
4914,596000000000000.0,2001985.5450841936
4915,596000000000000.0,2001985.5450841936
4916,596000000000000.0,2001985.5450841936
4917,596000000000000.0,2001985.5450841936
4918,596000000000000.0,2001985.5450841936
4919,596000000000000.0,2001985.5450841936
4920,596000000000000.0,2001985.5450841936
4921,596000000000000.0,2001985.5450841936
4922,596000000000000.0,2001985.5450841936
4923,596000000000000.0,2001985.5450841936
4924,596000000000000.0,2001985.5450841936
4925,596000000000000.0,2001985.5450841936
4926,596000000000000.0,2001985.5450841936
4927,596000000000000.0,2001985.5450841936
4928,596000000000000.0,2001985.5450841936
4929,596000000000000.0,2001985.5450841936
4930,596000000000000.0,2001985.5450841936
4931,596000000000000.0,2001985.5450841936
4932,596000000000000.0,2001985.5450841936
4933,596000000000000.0,2001985.5450841936
4934,596000000000000.0,2001985.5450841936
4935,596000000000000.0,2001985.5450841936
4936,596000000000000.0,2001985.5450841936
4937,596000000000000.0,2001985.5450841936
4938,596000000000000.0,2001985.5450841936
4939,596000000000000.0,2001985.5450841936
4940,596000000000000.0,2001985.5450841936
4941,596000000000000.0,2001985.5450841936
4942,596000000000000.0,2001985.5450841936
4943,596000000000000.0,2001985.5450841936
4944,596000000000000.0,2001985.5450841936
4945,596000000000000.0,2001985.5450841936
4946,596000000000000.0,2001985.5450841936
4947,596000000000000.0,2001985.5450841936
4948,596000000000000.0,2001985.5450841936
4949,596000000000000.0,2001985.5450841936
4950,596000000000000.0,2001985.5450841936
4951,596000000000000.0,2001985.5450841936
4952,596000000000000.0,2001985.5450841936
4953,596000000000000.0,2001985.5450841936
4954,596000000000000.0,2001985.5450841936
4955,596000000000000.0,2001985.5450841936
4956,596000000000000.0,2001985.5450841936
4957,596000000000000.0,2001985.5450841936
4958,596000000000000.0,2001985.5450841936
4959,596000000000000.0,2001985.5450841936
4960,596000000000000.0,2001985.5450841936
4961,596000000000000.0,2001985.5450841936
4962,596000000000000.0,2001985.5450841936
4963,596000000000000.0,2001985.5450841936
4964,596000000000000.0,2001985.5450841936
4965,596000000000000.0,2001985.5450841936
4966,596000000000000.0,2001985.5450841936
4967,596000000000000.0,2001985.5450841936
4968,596000000000000.0,2001985.5450841936
4969,596000000000000.0,2001985.5450841936
4970,596000000000000.0,2001985.5450841936
4971,596000000000000.0,2001985.5450841936
4972,596000000000000.0,2001985.5450841936
4973,596000000000000.0,2001985.5450841936
4974,596000000000000.0,2001985.5450841936
4975,596000000000000.0,2001985.5450841936
4976,596000000000000.0,2001985.5450841936
4977,596000000000000.0,2001985.5450841936
4978,596000000000000.0,2001985.5450841936
4979,596000000000000.0,2001985.5450841936
4980,596000000000000.0,2001985.5450841936
4981,596000000000000.0,2001985.5450841936
4982,596000000000000.0,2001985.5450841936
4983,596000000000000.0,2001985.5450841936
4984,596000000000000.0,2001985.5450841936
4985,596000000000000.0,2001985.5450841936
4986,596000000000000.0,2001985.5450841936
4987,596000000000000.0,2001985.5450841936
4988,596000000000000.0,2001985.5450841936
4989,596000000000000.0,2001985.5450841936
4990,596000000000000.0,2001985.5450841936
4991,596000000000000.0,2001985.5450841936
4992,596000000000000.0,2001985.5450841936
4993,596000000000000.0,2001985.5450841936
4994,596000000000000.0,2001985.5450841936
4995,596000000000000.0,2001985.5450841936
4996,596000000000000.0,2001985.5450841936
4997,596000000000000.0,2001985.5450841936
4998,596000000000000.0,2001985.5450841936
4999,596000000000000.0,2001985.5450841936
5000,596000000000000.0,2001985.5450841936
5001,596000000000000.0,2001985.5450841936
5002,596000000000000.0,2001985.5450841936
5003,596000000000000.0,2001985.5450841936
5004,596000000000000.0,2001985.5450841936
5005,596000000000000.0,2001985.5450841936
5006,596000000000000.0,2001985.5450841936
5007,596000000000000.0,2001985.5450841936
5008,596000000000000.0,2001985.5450841936
5009,596000000000000.0,2001985.5450841936
5010,596000000000000.0,2001985.5450841936
5011,596000000000000.0,2001985.5450841936
5012,596000000000000.0,2001985.5450841936
5013,596000000000000.0,2001985.5450841936
5014,596000000000000.0,2001985.5450841936
5015,596000000000000.0,2001985.5450841936
5016,596000000000000.0,2001985.5450841936
5017,596000000000000.0,2001985.5450841936
5018,596000000000000.0,2001985.5450841936
5019,596000000000000.0,2001985.5450841936
5020,596000000000000.0,2001985.5450841936
5021,596000000000000.0,2001985.5450841936
5022,596000000000000.0,2001985.5450841936
5023,596000000000000.0,2001985.5450841936
5024,596000000000000.0,2001985.5450841936
5025,596000000000000.0,2001985.5450841936
5026,596000000000000.0,2001985.5450841936
5027,596000000000000.0,2001985.5450841936
5028,596000000000000.0,2001985.5450841936
5029,596000000000000.0,2001985.5450841936
5030,596000000000000.0,2001985.5450841936
5031,596000000000000.0,2001985.5450841936
5032,596000000000000.0,2001985.5450841936
5033,596000000000000.0,2001985.5450841936
5034,596000000000000.0,2001985.5450841936
5035,596000000000000.0,2001985.5450841936
5036,596000000000000.0,2001985.5450841936
5037,596000000000000.0,2001985.5450841936
5038,596000000000000.0,2001985.5450841936
5039,596000000000000.0,2001985.5450841936
5040,596000000000000.0,2001985.5450841936
5041,596000000000000.0,2001985.5450841936
5042,596000000000000.0,2001985.5450841936
5043,596000000000000.0,2001985.5450841936
5044,596000000000000.0,2001985.5450841936
5045,596000000000000.0,2001985.5450841936
5046,596000000000000.0,2001985.5450841936
5047,596000000000000.0,2001985.5450841936
5048,596000000000000.0,2001985.5450841936
5049,596000000000000.0,2001985.5450841936
5050,596000000000000.0,2001985.5450841936
5051,596000000000000.0,2001985.5450841936
5052,596000000000000.0,2001985.5450841936
5053,596000000000000.0,2001985.5450841936
5054,596000000000000.0,2001985.5450841936
5055,596000000000000.0,2001985.5450841936
5056,596000000000000.0,2001985.5450841936
5057,596000000000000.0,2001985.5450841936
5058,596000000000000.0,2001985.5450841936
5059,596000000000000.0,2001985.5450841936
5060,596000000000000.0,2001985.5450841936
5061,596000000000000.0,2001985.5450841936
5062,596000000000000.0,2001985.5450841936
5063,596000000000000.0,2001985.5450841936
5064,596000000000000.0,2001985.5450841936
5065,596000000000000.0,2001985.5450841936
5066,596000000000000.0,2001985.5450841936
5067,596000000000000.0,2001985.5450841936
5068,596000000000000.0,2001985.5450841936
5069,596000000000000.0,2001985.5450841936
5070,596000000000000.0,2001985.5450841936
5071,596000000000000.0,2001985.5450841936
5072,596000000000000.0,2001985.5450841936
5073,596000000000000.0,2001985.5450841936
5074,596000000000000.0,2001985.5450841936
5075,596000000000000.0,2001985.5450841936
5076,596000000000000.0,2001985.5450841936
5077,596000000000000.0,2001985.5450841936
5078,596000000000000.0,2001985.5450841936
5079,596000000000000.0,2001985.5450841936
5080,596000000000000.0,2001985.5450841936
5081,596000000000000.0,2001985.5450841936
5082,596000000000000.0,2001985.5450841936
5083,596000000000000.0,2001985.5450841936
5084,596000000000000.0,2001985.5450841936
5085,596000000000000.0,2001985.5450841936
5086,596000000000000.0,2001985.5450841936
5087,596000000000000.0,2001985.5450841936
5088,596000000000000.0,2001985.5450841936
5089,596000000000000.0,2001985.5450841936
5090,596000000000000.0,2001985.5450841936
5091,596000000000000.0,2001985.5450841936
5092,596000000000000.0,2001985.5450841936
5093,596000000000000.0,2001985.5450841936
5094,596000000000000.0,2001985.5450841936
5095,596000000000000.0,2001985.5450841936
5096,596000000000000.0,2001985.5450841936
5097,596000000000000.0,2001985.5450841936
5098,596000000000000.0,2001985.5450841936
5099,596000000000000.0,2001985.5450841936
5100,596000000000000.0,2001985.5450841936
5101,596000000000000.0,2001985.5450841936
5102,596000000000000.0,2001985.5450841936
5103,596000000000000.0,2001985.5450841936
5104,596000000000000.0,2001985.5450841936
5105,596000000000000.0,2001985.5450841936
5106,596000000000000.0,2001985.5450841936
5107,596000000000000.0,2001985.5450841936
5108,596000000000000.0,2001985.5450841936
5109,596000000000000.0,2001985.5450841936
5110,596000000000000.0,2001985.5450841936
5111,596000000000000.0,2001985.5450841936
5112,596000000000000.0,2001985.5450841936
5113,596000000000000.0,2001985.5450841936
5114,596000000000000.0,2001985.5450841936
5115,596000000000000.0,2001985.5450841936
5116,596000000000000.0,2001985.5450841936
5117,596000000000000.0,2001985.5450841936
5118,596000000000000.0,2001985.5450841936
5119,596000000000000.0,2001985.5450841936
5120,596000000000000.0,2001985.5450841936
5121,596000000000000.0,2001985.5450841936
5122,596000000000000.0,2001985.5450841936
5123,596000000000000.0,2001985.5450841936
5124,596000000000000.0,2001985.5450841936
5125,596000000000000.0,2001985.5450841936
5126,596000000000000.0,2001985.5450841936
5127,596000000000000.0,2001985.5450841936
5128,596000000000000.0,2001985.5450841936
5129,596000000000000.0,2001985.5450841936
5130,596000000000000.0,2001985.5450841936
5131,596000000000000.0,2001985.5450841936
5132,596000000000000.0,2001985.5450841936
5133,596000000000000.0,2001985.5450841936
5134,596000000000000.0,2001985.5450841936
5135,596000000000000.0,2001985.5450841936
5136,596000000000000.0,2001985.5450841936
5137,596000000000000.0,2001985.5450841936
5138,596000000000000.0,2001985.5450841936
5139,596000000000000.0,2001985.5450841936
5140,596000000000000.0,2001985.5450841936
5141,596000000000000.0,2001985.5450841936
5142,596000000000000.0,2001985.5450841936
5143,596000000000000.0,2001985.5450841936
5144,596000000000000.0,2001985.5450841936
5145,596000000000000.0,2001985.5450841936
5146,596000000000000.0,2001985.5450841936
5147,596000000000000.0,2001985.5450841936
5148,596000000000000.0,2001985.5450841936
5149,596000000000000.0,2001985.5450841936
5150,596000000000000.0,2001985.5450841936
5151,596000000000000.0,2001985.5450841936
5152,596000000000000.0,2001985.5450841936
5153,596000000000000.0,2001985.5450841936
5154,596000000000000.0,2001985.5450841936
5155,596000000000000.0,2001985.5450841936
5156,596000000000000.0,2001985.5450841936
5157,596000000000000.0,2001985.5450841936
5158,596000000000000.0,2001985.5450841936
5159,596000000000000.0,2001985.5450841936
5160,596000000000000.0,2001985.5450841936
5161,596000000000000.0,2001985.5450841936
5162,596000000000000.0,2001985.5450841936
5163,596000000000000.0,2001985.5450841936
5164,596000000000000.0,2001985.5450841936
5165,596000000000000.0,2001985.5450841936
5166,596000000000000.0,2001985.5450841936
5167,596000000000000.0,2001985.5450841936
5168,596000000000000.0,2001985.5450841936
5169,596000000000000.0,2001985.5450841936
5170,596000000000000.0,2001985.5450841936
5171,596000000000000.0,2001985.5450841936
5172,596000000000000.0,2001985.5450841936
5173,596000000000000.0,2001985.5450841936
5174,596000000000000.0,2001985.5450841936
5175,596000000000000.0,2001985.5450841936
5176,596000000000000.0,2001985.5450841936
5177,596000000000000.0,2001985.5450841936
5178,596000000000000.0,2001985.5450841936
5179,596000000000000.0,2001985.5450841936
5180,596000000000000.0,2001985.5450841936
5181,596000000000000.0,2001985.5450841936
5182,596000000000000.0,2001985.5450841936
5183,596000000000000.0,2001985.5450841936
5184,596000000000000.0,2001985.5450841936
5185,596000000000000.0,2001985.5450841936
5186,596000000000000.0,2001985.5450841936
5187,596000000000000.0,2001985.5450841936
5188,596000000000000.0,2001985.5450841936
5189,596000000000000.0,2001985.5450841936
5190,596000000000000.0,2001985.5450841936
5191,596000000000000.0,2001985.5450841936
5192,596000000000000.0,2001985.5450841936
5193,596000000000000.0,2001985.5450841936
5194,596000000000000.0,2001985.5450841936
5195,596000000000000.0,2001985.5450841936
5196,596000000000000.0,2001985.5450841936
5197,596000000000000.0,2001985.5450841936
5198,596000000000000.0,2001985.5450841936
5199,596000000000000.0,2001985.5450841936
5200,596000000000000.0,2001985.5450841936
5201,596000000000000.0,2001985.5450841936
5202,596000000000000.0,2001985.5450841936
5203,596000000000000.0,2001985.5450841936
5204,596000000000000.0,2001985.5450841936
5205,596000000000000.0,2001985.5450841936
5206,596000000000000.0,2001985.5450841936
5207,596000000000000.0,2001985.5450841936
5208,596000000000000.0,2001985.5450841936
5209,596000000000000.0,2001985.5450841936
5210,596000000000000.0,2001985.5450841936
5211,596000000000000.0,2001985.5450841936
5212,596000000000000.0,2001985.5450841936
5213,596000000000000.0,2001985.5450841936
5214,596000000000000.0,2001985.5450841936
5215,596000000000000.0,2001985.5450841936
5216,596000000000000.0,2001985.5450841936
5217,596000000000000.0,2001985.5450841936
5218,596000000000000.0,2001985.5450841936
5219,596000000000000.0,2001985.5450841936
5220,596000000000000.0,2001985.5450841936
5221,596000000000000.0,2001985.5450841936
5222,596000000000000.0,2001985.5450841936
5223,596000000000000.0,2001985.5450841936
5224,596000000000000.0,2001985.5450841936
5225,596000000000000.0,2001985.5450841936
5226,596000000000000.0,2001985.5450841936
5227,596000000000000.0,2001985.5450841936
5228,596000000000000.0,2001985.5450841936
5229,596000000000000.0,2001985.5450841936
5230,596000000000000.0,2001985.5450841936
5231,596000000000000.0,2001985.5450841936
5232,596000000000000.0,2001985.5450841936
5233,596000000000000.0,2001985.5450841936
5234,596000000000000.0,2001985.5450841936
5235,596000000000000.0,2001985.5450841936
5236,596000000000000.0,2001985.5450841936
5237,596000000000000.0,2001985.5450841936
5238,596000000000000.0,2001985.5450841936
5239,596000000000000.0,2001985.5450841936
5240,596000000000000.0,2001985.5450841936
5241,596000000000000.0,2001985.5450841936
5242,596000000000000.0,2001985.5450841936
5243,596000000000000.0,2001985.5450841936
5244,596000000000000.0,2001985.5450841936
5245,596000000000000.0,2001985.5450841936
5246,596000000000000.0,2001985.5450841936
5247,596000000000000.0,2001985.5450841936
5248,596000000000000.0,2001985.5450841936
5249,596000000000000.0,2001985.5450841936
5250,596000000000000.0,2001985.5450841936
5251,596000000000000.0,2001985.5450841936
5252,596000000000000.0,2001985.5450841936
5253,596000000000000.0,2001985.5450841936
5254,596000000000000.0,2001985.5450841936
5255,596000000000000.0,2001985.5450841936
5256,596000000000000.0,2001985.5450841936
5257,596000000000000.0,2001985.5450841936
5258,596000000000000.0,2001985.5450841936
5259,596000000000000.0,2001985.5450841936
5260,596000000000000.0,2001985.5450841936
5261,596000000000000.0,2001985.5450841936
5262,596000000000000.0,2001985.5450841936
5263,596000000000000.0,2001985.5450841936
5264,596000000000000.0,2001985.5450841936
5265,596000000000000.0,2001985.5450841936
5266,596000000000000.0,2001985.5450841936
5267,596000000000000.0,2001985.5450841936
5268,596000000000000.0,2001985.5450841936
5269,596000000000000.0,2001985.5450841936
5270,596000000000000.0,2001985.5450841936
5271,596000000000000.0,2001985.5450841936
5272,596000000000000.0,2001985.5450841936
5273,596000000000000.0,2001985.5450841936
5274,596000000000000.0,2001985.5450841936
5275,596000000000000.0,2001985.5450841936
5276,596000000000000.0,2001985.5450841936
5277,596000000000000.0,2001985.5450841936
5278,596000000000000.0,2001985.5450841936
5279,596000000000000.0,2001985.5450841936
5280,596000000000000.0,2001985.5450841936
5281,596000000000000.0,2001985.5450841936
5282,596000000000000.0,2001985.5450841936
5283,596000000000000.0,2001985.5450841936
5284,596000000000000.0,2001985.5450841936
5285,596000000000000.0,2001985.5450841936
5286,596000000000000.0,2001985.5450841936
5287,596000000000000.0,2001985.5450841936
5288,596000000000000.0,2001985.5450841936
5289,596000000000000.0,2001985.5450841936
5290,596000000000000.0,2001985.5450841936
5291,596000000000000.0,2001985.5450841936
5292,596000000000000.0,2001985.5450841936
5293,596000000000000.0,2001985.5450841936
5294,596000000000000.0,2001985.5450841936
5295,596000000000000.0,2001985.5450841936
5296,596000000000000.0,2001985.5450841936
5297,596000000000000.0,2001985.5450841936
5298,596000000000000.0,2001985.5450841936
5299,596000000000000.0,2001985.5450841936
5300,596000000000000.0,2001985.5450841936
5301,596000000000000.0,2001985.5450841936
5302,596000000000000.0,2001985.5450841936
5303,596000000000000.0,2001985.5450841936
5304,596000000000000.0,2001985.5450841936
5305,596000000000000.0,2001985.5450841936
5306,596000000000000.0,2001985.5450841936
5307,596000000000000.0,2001985.5450841936
5308,596000000000000.0,2001985.5450841936
5309,596000000000000.0,2001985.5450841936
5310,596000000000000.0,2001985.5450841936
5311,596000000000000.0,2001985.5450841936
5312,596000000000000.0,2001985.5450841936
5313,596000000000000.0,2001985.5450841936
5314,596000000000000.0,2001985.5450841936
5315,596000000000000.0,2001985.5450841936
5316,596000000000000.0,2001985.5450841936
5317,596000000000000.0,2001985.5450841936
5318,596000000000000.0,2001985.5450841936
5319,596000000000000.0,2001985.5450841936
5320,596000000000000.0,2001985.5450841936
5321,596000000000000.0,2001985.5450841936
5322,596000000000000.0,2001985.5450841936
5323,596000000000000.0,2001985.5450841936
5324,596000000000000.0,2001985.5450841936
5325,596000000000000.0,2001985.5450841936
5326,596000000000000.0,2001985.5450841936
5327,596000000000000.0,2001985.5450841936
5328,596000000000000.0,2001985.5450841936
5329,596000000000000.0,2001985.5450841936
5330,596000000000000.0,2001985.5450841936
5331,596000000000000.0,2001985.5450841936
5332,596000000000000.0,2001985.5450841936
5333,596000000000000.0,2001985.5450841936
5334,596000000000000.0,2001985.5450841936
5335,596000000000000.0,2001985.5450841936
5336,596000000000000.0,2001985.5450841936
5337,596000000000000.0,2001985.5450841936
5338,596000000000000.0,2001985.5450841936
5339,596000000000000.0,2001985.5450841936
5340,596000000000000.0,2001985.5450841936
5341,596000000000000.0,2001985.5450841936
5342,596000000000000.0,2001985.5450841936
5343,596000000000000.0,2001985.5450841936
5344,596000000000000.0,2001985.5450841936
5345,596000000000000.0,2001985.5450841936
5346,596000000000000.0,2001985.5450841936
5347,596000000000000.0,2001985.5450841936
5348,596000000000000.0,2001985.5450841936
5349,596000000000000.0,2001985.5450841936
5350,596000000000000.0,2001985.5450841936
5351,596000000000000.0,2001985.5450841936
5352,596000000000000.0,2001985.5450841936
5353,596000000000000.0,2001985.5450841936
5354,596000000000000.0,2001985.5450841936
5355,596000000000000.0,2001985.5450841936
5356,596000000000000.0,2001985.5450841936
5357,596000000000000.0,2001985.5450841936
5358,596000000000000.0,2001985.5450841936
5359,596000000000000.0,2001985.5450841936
5360,596000000000000.0,2001985.5450841936
5361,596000000000000.0,2001985.5450841936
5362,596000000000000.0,2001985.5450841936
5363,596000000000000.0,2001985.5450841936
5364,596000000000000.0,2001985.5450841936
5365,596000000000000.0,2001985.5450841936
5366,596000000000000.0,2001985.5450841936
5367,596000000000000.0,2001985.5450841936
5368,596000000000000.0,2001985.5450841936
5369,596000000000000.0,2001985.5450841936
5370,596000000000000.0,2001985.5450841936
5371,596000000000000.0,2001985.5450841936
5372,596000000000000.0,2001985.5450841936
5373,596000000000000.0,2001985.5450841936
5374,596000000000000.0,2001985.5450841936
5375,596000000000000.0,2001985.5450841936
5376,596000000000000.0,2001985.5450841936
5377,596000000000000.0,2001985.5450841936
5378,596000000000000.0,2001985.5450841936
5379,596000000000000.0,2001985.5450841936
5380,596000000000000.0,2001985.5450841936
5381,596000000000000.0,2001985.5450841936
5382,596000000000000.0,2001985.5450841936
5383,596000000000000.0,2001985.5450841936
5384,596000000000000.0,2001985.5450841936
5385,596000000000000.0,2001985.5450841936
5386,596000000000000.0,2001985.5450841936
5387,596000000000000.0,2001985.5450841936
5388,596000000000000.0,2001985.5450841936
5389,596000000000000.0,2001985.5450841936
5390,596000000000000.0,2001985.5450841936
5391,596000000000000.0,2001985.5450841936
5392,596000000000000.0,2001985.5450841936
5393,596000000000000.0,2001985.5450841936
5394,596000000000000.0,2001985.5450841936
5395,596000000000000.0,2001985.5450841936
5396,596000000000000.0,2001985.5450841936
5397,596000000000000.0,2001985.5450841936
5398,596000000000000.0,2001985.5450841936
5399,596000000000000.0,2001985.5450841936
5400,596000000000000.0,2001985.5450841936
5401,596000000000000.0,2001985.5450841936
5402,596000000000000.0,2001985.5450841936
5403,596000000000000.0,2001985.5450841936
5404,596000000000000.0,2001985.5450841936
5405,596000000000000.0,2001985.5450841936
5406,596000000000000.0,2001985.5450841936
5407,596000000000000.0,2001985.5450841936
5408,596000000000000.0,2001985.5450841936
5409,596000000000000.0,2001985.5450841936
5410,596000000000000.0,2001985.5450841936
5411,596000000000000.0,2001985.5450841936
5412,596000000000000.0,2001985.5450841936
5413,596000000000000.0,2001985.5450841936
5414,596000000000000.0,2001985.5450841936
5415,596000000000000.0,2001985.5450841936
5416,596000000000000.0,2001985.5450841936
5417,596000000000000.0,2001985.5450841936
5418,596000000000000.0,2001985.5450841936
5419,596000000000000.0,2001985.5450841936
5420,596000000000000.0,2001985.5450841936
5421,596000000000000.0,2001985.5450841936
5422,596000000000000.0,2001985.5450841936
5423,596000000000000.0,2001985.5450841936
5424,596000000000000.0,2001985.5450841936
5425,596000000000000.0,2001985.5450841936
5426,596000000000000.0,2001985.5450841936
5427,596000000000000.0,2001985.5450841936
5428,596000000000000.0,2001985.5450841936
5429,596000000000000.0,2001985.5450841936
5430,596000000000000.0,2001985.5450841936
5431,596000000000000.0,2001985.5450841936
5432,596000000000000.0,2001985.5450841936
5433,596000000000000.0,2001985.5450841936
5434,596000000000000.0,2001985.5450841936
5435,596000000000000.0,2001985.5450841936
5436,596000000000000.0,2001985.5450841936
5437,596000000000000.0,2001985.5450841936
5438,596000000000000.0,2001985.5450841936
5439,596000000000000.0,2001985.5450841936
5440,596000000000000.0,2001985.5450841936
5441,596000000000000.0,2001985.5450841936
5442,596000000000000.0,2001985.5450841936
5443,596000000000000.0,2001985.5450841936
5444,596000000000000.0,2001985.5450841936
5445,596000000000000.0,2001985.5450841936
5446,596000000000000.0,2001985.5450841936
5447,596000000000000.0,2001985.5450841936
5448,596000000000000.0,2001985.5450841936
5449,596000000000000.0,2001985.5450841936
5450,596000000000000.0,2001985.5450841936
5451,596000000000000.0,2001985.5450841936
5452,596000000000000.0,2001985.5450841936
5453,596000000000000.0,2001985.5450841936
5454,596000000000000.0,2001985.5450841936
5455,596000000000000.0,2001985.5450841936
5456,596000000000000.0,2001985.5450841936
5457,596000000000000.0,2001985.5450841936
5458,596000000000000.0,2001985.5450841936
5459,596000000000000.0,2001985.5450841936
5460,596000000000000.0,2001985.5450841936
5461,596000000000000.0,2001985.5450841936
5462,596000000000000.0,2001985.5450841936
5463,596000000000000.0,2001985.5450841936
5464,596000000000000.0,2001985.5450841936
5465,596000000000000.0,2001985.5450841936
5466,596000000000000.0,2001985.5450841936
5467,596000000000000.0,2001985.5450841936
5468,596000000000000.0,2001985.5450841936
5469,596000000000000.0,2001985.5450841936
5470,596000000000000.0,2001985.5450841936
5471,596000000000000.0,2001985.5450841936
5472,596000000000000.0,2001985.5450841936
5473,596000000000000.0,2001985.5450841936
5474,596000000000000.0,2001985.5450841936
5475,596000000000000.0,2001985.5450841936
5476,596000000000000.0,2001985.5450841936
5477,596000000000000.0,2001985.5450841936
5478,596000000000000.0,2001985.5450841936
5479,596000000000000.0,2001985.5450841936
5480,596000000000000.0,2001985.5450841936
5481,596000000000000.0,2001985.5450841936
5482,596000000000000.0,2001985.5450841936
5483,596000000000000.0,2001985.5450841936
5484,596000000000000.0,2001985.5450841936
5485,596000000000000.0,2001985.5450841936
5486,596000000000000.0,2001985.5450841936
5487,596000000000000.0,2001985.5450841936
5488,596000000000000.0,2001985.5450841936
5489,596000000000000.0,2001985.5450841936
5490,596000000000000.0,2001985.5450841936
5491,596000000000000.0,2001985.5450841936
5492,596000000000000.0,2001985.5450841936
5493,596000000000000.0,2001985.5450841936
5494,596000000000000.0,2001985.5450841936
5495,596000000000000.0,2001985.5450841936
5496,596000000000000.0,2001985.5450841936
5497,596000000000000.0,2001985.5450841936
5498,596000000000000.0,2001985.5450841936
5499,596000000000000.0,2001985.5450841936
5500,596000000000000.0,2001985.5450841936
5501,596000000000000.0,2001985.5450841936
5502,596000000000000.0,2001985.5450841936
5503,596000000000000.0,2001985.5450841936
5504,596000000000000.0,2001985.5450841936
5505,596000000000000.0,2001985.5450841936
5506,596000000000000.0,2001985.5450841936
5507,596000000000000.0,2001985.5450841936
5508,596000000000000.0,2001985.5450841936
5509,596000000000000.0,2001985.5450841936
5510,596000000000000.0,2001985.5450841936
5511,596000000000000.0,2001985.5450841936
5512,596000000000000.0,2001985.5450841936
5513,596000000000000.0,2001985.5450841936
5514,596000000000000.0,2001985.5450841936
5515,596000000000000.0,2001985.5450841936
5516,596000000000000.0,2001985.5450841936
5517,596000000000000.0,2001985.5450841936
5518,596000000000000.0,2001985.5450841936
5519,596000000000000.0,2001985.5450841936
5520,596000000000000.0,2001985.5450841936
5521,596000000000000.0,2001985.5450841936
5522,596000000000000.0,2001985.5450841936
5523,596000000000000.0,2001985.5450841936
5524,596000000000000.0,2001985.5450841936
5525,596000000000000.0,2001985.5450841936
5526,596000000000000.0,2001985.5450841936
5527,596000000000000.0,2001985.5450841936
5528,596000000000000.0,2001985.5450841936
5529,596000000000000.0,2001985.5450841936
5530,596000000000000.0,2001985.5450841936
5531,596000000000000.0,2001985.5450841936
5532,596000000000000.0,2001985.5450841936
5533,596000000000000.0,2001985.5450841936
5534,596000000000000.0,2001985.5450841936
5535,596000000000000.0,2001985.5450841936
5536,596000000000000.0,2001985.5450841936
5537,596000000000000.0,2001985.5450841936
5538,596000000000000.0,2001985.5450841936
5539,596000000000000.0,2001985.5450841936
5540,596000000000000.0,2001985.5450841936
5541,596000000000000.0,2001985.5450841936
5542,596000000000000.0,2001985.5450841936
